n,area_type,trip_dist,y,value
Afghanistan,large_city,No_travel,2011,0.0
Afghanistan,large_city,No_travel,2012,0.0
Afghanistan,large_city,No_travel,2013,0.0
Afghanistan,large_city,No_travel,2014,0.0
Afghanistan,large_city,No_travel,2015,0.0
Afghanistan,large_city,No_travel,2016,0.0
Afghanistan,large_city,No_travel,2017,0.0
Afghanistan,large_city,No_travel,2018,0.0
Afghanistan,large_city,No_travel,2019,0.0
Afghanistan,large_city,No_travel,2020,0.0
Afghanistan,large_city,No_travel,2025,0.0
Afghanistan,large_city,No_travel,2030,0.0
Afghanistan,large_city,No_travel,2035,0.0
Afghanistan,large_city,No_travel,2040,0.0
Afghanistan,large_city,No_travel,2045,0.0
Afghanistan,large_city,No_travel,2050,0.0
Afghanistan,large_city,No_travel,2055,0.0
Afghanistan,large_city,No_travel,2060,0.0
Afghanistan,large_city,No_travel,2065,0.0
Afghanistan,large_city,No_travel,2070,0.0
Afghanistan,large_city,No_travel,2075,0.0
Afghanistan,large_city,No_travel,2080,0.0
Afghanistan,large_city,No_travel,2085,0.0
Afghanistan,large_city,No_travel,2090,0.0
Afghanistan,large_city,No_travel,2095,0.0
Afghanistan,large_city,No_travel,2100,0.0
Afghanistan,large_city,00_01,2011,0.798031141556873
Afghanistan,large_city,00_01,2012,0.7886390682516757
Afghanistan,large_city,00_01,2013,0.786262875356334
Afghanistan,large_city,00_01,2014,0.7874344054304133
Afghanistan,large_city,00_01,2015,0.7894059865352733
Afghanistan,large_city,00_01,2016,0.7898429158252164
Afghanistan,large_city,00_01,2017,0.7901201777101671
Afghanistan,large_city,00_01,2018,0.7921642986930371
Afghanistan,large_city,00_01,2019,0.791053054498134
Afghanistan,large_city,00_01,2020,0.7975842421407842
Afghanistan,large_city,00_01,2025,0.7921805252573926
Afghanistan,large_city,00_01,2030,0.7714366500140181
Afghanistan,large_city,00_01,2035,0.7471093241271237
Afghanistan,large_city,00_01,2040,0.7204453483766631
Afghanistan,large_city,00_01,2045,0.6926603694748944
Afghanistan,large_city,00_01,2050,0.6646804153468656
Afghanistan,large_city,00_01,2055,0.6371347197038926
Afghanistan,large_city,00_01,2060,0.6104743598441543
Afghanistan,large_city,00_01,2065,0.5850065777007267
Afghanistan,large_city,00_01,2070,0.5608304898287692
Afghanistan,large_city,00_01,2075,0.538104660473385
Afghanistan,large_city,00_01,2080,0.5168023976285806
Afghanistan,large_city,00_01,2085,0.496948293819142
Afghanistan,large_city,00_01,2090,0.47877682336074445
Afghanistan,large_city,00_01,2095,0.4622868976063755
Afghanistan,large_city,00_01,2100,0.4473184953128747
Afghanistan,large_city,02_05,2011,0.44170968683356
Afghanistan,large_city,02_05,2012,0.43651118073232803
Afghanistan,large_city,02_05,2013,0.4351959596024735
Afghanistan,large_city,02_05,2014,0.4358444006910357
Afghanistan,large_city,02_05,2015,0.43693566947372464
Afghanistan,large_city,02_05,2016,0.4371775095345682
Afghanistan,large_city,02_05,2017,0.4373309737967943
Afghanistan,large_city,02_05,2018,0.43846239335196596
Afghanistan,large_city,02_05,2019,0.43784732045597763
Afghanistan,large_city,02_05,2020,0.44146232831476634
Afghanistan,large_city,02_05,2025,0.43847137474415304
Afghanistan,large_city,02_05,2030,0.4269896540940168
Afghanistan,large_city,02_05,2035,0.41352449598247426
Afghanistan,large_city,02_05,2040,0.3987660037819111
Afghanistan,large_city,02_05,2045,0.38338703710971556
Afghanistan,large_city,02_05,2050,0.36790015178416563
Afghanistan,large_city,02_05,2055,0.35265362823079494
Afghanistan,large_city,02_05,2060,0.33789713742325456
Afghanistan,large_city,02_05,2065,0.32380073755974487
Afghanistan,large_city,02_05,2070,0.3104192895852338
Afghanistan,large_city,02_05,2075,0.29784055870010046
Afghanistan,large_city,02_05,2080,0.286049770897424
Afghanistan,large_city,02_05,2085,0.2750605381227239
Afghanistan,large_city,02_05,2090,0.2650026417481223
Afghanistan,large_city,02_05,2095,0.25587547920824805
Afghanistan,large_city,02_05,2100,0.24759047885530158
Afghanistan,large_city,06_10,2011,0.287162738207747
Afghanistan,large_city,06_10,2012,0.2837831038209151
Afghanistan,large_city,06_10,2013,0.2829280569150952
Afghanistan,large_city,06_10,2014,0.28334961914048534
Afghanistan,large_city,06_10,2015,0.28405907093902755
Afghanistan,large_city,06_10,2016,0.2842162951434094
Afghanistan,large_city,06_10,2017,0.2843160647863932
Afghanistan,large_city,06_10,2018,0.2850516192630314
Afghanistan,large_city,06_10,2019,0.28465175024889333
Afghanistan,large_city,06_10,2020,0.2870019263630148
Afghanistan,large_city,06_10,2025,0.2850574582139312
Afghanistan,large_city,06_10,2030,0.2775930026235064
Afghanistan,large_city,06_10,2035,0.26883908169089205
Afghanistan,large_city,06_10,2040,0.2592443429779774
Afghanistan,large_city,06_10,2045,0.2492462235976853
Afghanistan,large_city,06_10,2050,0.23917794452444402
Afghanistan,large_city,06_10,2055,0.22926592859579042
Afghanistan,large_city,06_10,2060,0.2196724910214239
Afghanistan,large_city,06_10,2065,0.21050818943525096
Afghanistan,large_city,06_10,2070,0.2018086898406381
Afghanistan,large_city,06_10,2075,0.19363104983901794
Afghanistan,large_city,06_10,2080,0.18596566460530242
Afghanistan,large_city,06_10,2085,0.1788213834893343
Afghanistan,large_city,06_10,2090,0.1722825794974067
Afghanistan,large_city,06_10,2095,0.1663488608918533
Afghanistan,large_city,06_10,2100,0.16096264578649894
Afghanistan,large_city,11_20,2011,0.0531984546790542
Afghanistan,large_city,11_20,2012,0.05257235907945875
Afghanistan,large_city,11_20,2013,0.05241395700281182
Afghanistan,large_city,11_20,2014,0.05249205369140655
Afghanistan,large_city,11_20,2015,0.05262348348479575
Afghanistan,large_city,11_20,2016,0.05265261012136239
Afghanistan,large_city,11_20,2017,0.052671092988825434
Afghanistan,large_city,11_20,2018,0.0528073584448997
Afghanistan,large_city,11_20,2019,0.05273328054134247
Afghanistan,large_city,11_20,2020,0.0531686634126551
Afghanistan,large_city,11_20,2025,0.052808440142221406
Afghanistan,large_city,11_20,2030,0.05142560926064739
Afghanistan,large_city,11_20,2035,0.04980389793102217
Afghanistan,large_city,11_20,2040,0.04802642054742411
Afghanistan,large_city,11_20,2045,0.04617421470746081
Afghanistan,large_city,11_20,2050,0.04430901140386783
Afghanistan,large_city,11_20,2055,0.042472756695302316
Afghanistan,large_city,11_20,2060,0.04069552035467703
Afghanistan,large_city,11_20,2065,0.03899778378328208
Afghanistan,large_city,11_20,2070,0.03738615430167555
Afghanistan,large_city,11_20,2075,0.03587120213997453
Afghanistan,large_city,11_20,2080,0.03445114795223972
Afghanistan,large_city,11_20,2085,0.03312763112852391
Afghanistan,large_city,11_20,2090,0.03191628222583959
Afghanistan,large_city,11_20,2095,0.030817028672659483
Afghanistan,large_city,11_20,2100,0.029819203112274505
Afghanistan,large_city,21_30,2011,0.126017818840264
Afghanistan,large_city,21_30,2012,0.12453470805589058
Afghanistan,large_city,21_30,2013,0.12415948128813498
Afghanistan,large_city,21_30,2014,0.12434447866098591
Afghanistan,large_city,21_30,2015,0.12465581281521004
Afghanistan,large_city,21_30,2016,0.12472480871429066
Afghanistan,large_city,21_30,2017,0.12476859138913825
Afghanistan,large_city,21_30,2018,0.125091380381062
Afghanistan,large_city,21_30,2019,0.1249159028058794
Afghanistan,large_city,21_30,2020,0.1259472485495525
Afghanistan,large_city,21_30,2025,0.12509394273250526
Afghanistan,large_city,21_30,2030,0.12181825864408137
Afghanistan,large_city,21_30,2035,0.1179767086257426
Afghanistan,large_city,21_30,2040,0.1137661761155357
Afghanistan,large_city,21_30,2045,0.10937862498451996
Afghanistan,large_city,21_30,2050,0.10496028513930283
Afghanistan,large_city,21_30,2055,0.10061051944395266
Afghanistan,large_city,21_30,2060,0.09640055792231786
Afghanistan,large_city,21_30,2065,0.092378917425742
Afghanistan,large_city,21_30,2070,0.08856124953903394
Afghanistan,large_city,21_30,2075,0.08497259328545158
Afghanistan,large_city,21_30,2080,0.08160873370620364
Afghanistan,large_city,21_30,2085,0.07847355422910636
Afghanistan,large_city,21_30,2090,0.07560408090527071
Afghanistan,large_city,21_30,2095,0.07300014182546304
Afghanistan,large_city,21_30,2100,0.07063646789054537
Afghanistan,large_city,31_50,2011,0.0
Afghanistan,large_city,31_50,2012,0.0
Afghanistan,large_city,31_50,2013,0.0
Afghanistan,large_city,31_50,2014,0.0
Afghanistan,large_city,31_50,2015,0.0
Afghanistan,large_city,31_50,2016,0.0
Afghanistan,large_city,31_50,2017,0.0
Afghanistan,large_city,31_50,2018,0.0
Afghanistan,large_city,31_50,2019,0.0
Afghanistan,large_city,31_50,2020,0.0
Afghanistan,large_city,31_50,2025,0.0
Afghanistan,large_city,31_50,2030,0.0
Afghanistan,large_city,31_50,2035,0.0
Afghanistan,large_city,31_50,2040,0.0
Afghanistan,large_city,31_50,2045,0.0
Afghanistan,large_city,31_50,2050,0.0
Afghanistan,large_city,31_50,2055,0.0
Afghanistan,large_city,31_50,2060,0.0
Afghanistan,large_city,31_50,2065,0.0
Afghanistan,large_city,31_50,2070,0.0
Afghanistan,large_city,31_50,2075,0.0
Afghanistan,large_city,31_50,2080,0.0
Afghanistan,large_city,31_50,2085,0.0
Afghanistan,large_city,31_50,2090,0.0
Afghanistan,large_city,31_50,2095,0.0
Afghanistan,large_city,31_50,2100,0.0
Afghanistan,large_city,51+,2011,0.0
Afghanistan,large_city,51+,2012,0.0
Afghanistan,large_city,51+,2013,0.0
Afghanistan,large_city,51+,2014,0.0
Afghanistan,large_city,51+,2015,0.0
Afghanistan,large_city,51+,2016,0.0
Afghanistan,large_city,51+,2017,0.0
Afghanistan,large_city,51+,2018,0.0
Afghanistan,large_city,51+,2019,0.0
Afghanistan,large_city,51+,2020,0.0
Afghanistan,large_city,51+,2025,0.0
Afghanistan,large_city,51+,2030,0.0
Afghanistan,large_city,51+,2035,0.0
Afghanistan,large_city,51+,2040,0.0
Afghanistan,large_city,51+,2045,0.0
Afghanistan,large_city,51+,2050,0.0
Afghanistan,large_city,51+,2055,0.0
Afghanistan,large_city,51+,2060,0.0
Afghanistan,large_city,51+,2065,0.0
Afghanistan,large_city,51+,2070,0.0
Afghanistan,large_city,51+,2075,0.0
Afghanistan,large_city,51+,2080,0.0
Afghanistan,large_city,51+,2085,0.0
Afghanistan,large_city,51+,2090,0.0
Afghanistan,large_city,51+,2095,0.0
Afghanistan,large_city,51+,2100,0.0
Afghanistan,city,No_travel,2011,0.0
Afghanistan,city,No_travel,2012,0.0
Afghanistan,city,No_travel,2013,0.0
Afghanistan,city,No_travel,2014,0.0
Afghanistan,city,No_travel,2015,0.0
Afghanistan,city,No_travel,2016,0.0
Afghanistan,city,No_travel,2017,0.0
Afghanistan,city,No_travel,2018,0.0
Afghanistan,city,No_travel,2019,0.0
Afghanistan,city,No_travel,2020,0.0
Afghanistan,city,No_travel,2025,0.0
Afghanistan,city,No_travel,2030,0.0
Afghanistan,city,No_travel,2035,0.0
Afghanistan,city,No_travel,2040,0.0
Afghanistan,city,No_travel,2045,0.0
Afghanistan,city,No_travel,2050,0.0
Afghanistan,city,No_travel,2055,0.0
Afghanistan,city,No_travel,2060,0.0
Afghanistan,city,No_travel,2065,0.0
Afghanistan,city,No_travel,2070,0.0
Afghanistan,city,No_travel,2075,0.0
Afghanistan,city,No_travel,2080,0.0
Afghanistan,city,No_travel,2085,0.0
Afghanistan,city,No_travel,2090,0.0
Afghanistan,city,No_travel,2095,0.0
Afghanistan,city,No_travel,2100,0.0
Afghanistan,city,00_01,2011,0.784266131199457
Afghanistan,city,00_01,2012,0.7750360590739022
Afghanistan,city,00_01,2013,0.7727008524485345
Afghanistan,city,00_01,2014,0.7738521751362551
Afghanistan,city,00_01,2015,0.7757897490039088
Afghanistan,city,00_01,2016,0.7762191418258015
Afghanistan,city,00_01,2017,0.7764916212999925
Afghanistan,city,00_01,2018,0.7785004838260984
Afghanistan,city,00_01,2019,0.7774084071637086
Afghanistan,city,00_01,2020,0.7838269402232658
Afghanistan,city,00_01,2025,0.7785164305030976
Afghanistan,city,00_01,2030,0.7581303604163251
