n,area_type,trip_dist,y,value
Afghanistan,large_city,No_travel,2011,0.0
Afghanistan,large_city,No_travel,2012,0.0
Afghanistan,large_city,No_travel,2013,0.0
Afghanistan,large_city,No_travel,2014,0.0
Afghanistan,large_city,No_travel,2015,0.0
Afghanistan,large_city,No_travel,2016,0.0
Afghanistan,large_city,No_travel,2017,0.0
Afghanistan,large_city,No_travel,2018,0.0
Afghanistan,large_city,No_travel,2019,0.0
Afghanistan,large_city,No_travel,2020,0.0
Afghanistan,large_city,No_travel,2025,0.0
Afghanistan,large_city,No_travel,2030,0.0
Afghanistan,large_city,No_travel,2035,0.0
Afghanistan,large_city,No_travel,2040,0.0
Afghanistan,large_city,No_travel,2045,0.0
Afghanistan,large_city,No_travel,2050,0.0
Afghanistan,large_city,No_travel,2055,0.0
Afghanistan,large_city,No_travel,2060,0.0
Afghanistan,large_city,No_travel,2065,0.0
Afghanistan,large_city,No_travel,2070,0.0
Afghanistan,large_city,No_travel,2075,0.0
Afghanistan,large_city,No_travel,2080,0.0
Afghanistan,large_city,No_travel,2085,0.0
Afghanistan,large_city,No_travel,2090,0.0
Afghanistan,large_city,No_travel,2095,0.0
Afghanistan,large_city,No_travel,2100,0.0
Afghanistan,large_city,00_01,2011,0.798031141556873
Afghanistan,large_city,00_01,2012,0.7903263120585663
Afghanistan,large_city,00_01,2013,0.7883824778122038
Afghanistan,large_city,00_01,2014,0.7893405694002479
Afghanistan,large_city,00_01,2015,0.7909541544173431
Afghanistan,large_city,00_01,2016,0.7913119518556505
Afghanistan,large_city,00_01,2017,0.791539037791662
Afghanistan,large_city,00_01,2018,0.7932141653006719
Afghanistan,large_city,00_01,2019,0.7923033133133504
Afghanistan,large_city,00_01,2020,0.7976637310469383
Afghanistan,large_city,00_01,2025,0.7932274693057756
Afghanistan,large_city,00_01,2030,0.7763024395161053
Afghanistan,large_city,00_01,2035,0.7566531165311942
Afghanistan,large_city,00_01,2040,0.7353410336317632
Afghanistan,large_city,00_01,2045,0.7133544233283065
Afghanistan,large_city,00_01,2050,0.6914105514219467
Afghanistan,large_city,00_01,2055,0.6699684095857795
Afghanistan,large_city,00_01,2060,0.649336901776308
Afghanistan,large_city,00_01,2065,0.6297113961394176
Afghanistan,large_city,00_01,2070,0.6111306681663511
Afghanistan,large_city,00_01,2075,0.5936856802291194
Afghanistan,large_city,00_01,2080,0.5773321969748694
Afghanistan,large_city,00_01,2085,0.5620722148621096
Afghanistan,large_city,00_01,2090,0.5480758409282713
Afghanistan,large_city,00_01,2095,0.535338615388193
Afghanistan,large_city,00_01,2100,0.5237378071987684
Afghanistan,large_city,02_05,2011,0.44170968683356
Afghanistan,large_city,02_05,2012,0.43744506901656155
Afghanistan,large_city,02_05,2013,0.4363691581009273
Afghanistan,large_city,02_05,2014,0.4368994611345748
Afghanistan,large_city,02_05,2015,0.43779257932942367
Afghanistan,large_city,02_05,2016,0.43799061996492605
Afghanistan,large_city,02_05,2017,0.4381163118739965
Afghanistan,large_city,02_05,2018,0.4390434937957039
Afghanistan,large_city,02_05,2019,0.4385393378484978
Afghanistan,large_city,02_05,2020,0.44150632536953743
Afghanistan,large_city,02_05,2025,0.4390508575533594
Afghanistan,large_city,02_05,2030,0.4296828652298278
Afghanistan,large_city,02_05,2035,0.41880697850036486
Afghanistan,large_city,02_05,2040,0.40701075530422076
Afghanistan,large_city,02_05,2045,0.3948411816548455
Afghanistan,large_city,02_05,2050,0.38269526367880724
Afghanistan,large_city,02_05,2055,0.37082705295081875
Afghanistan,large_city,02_05,2060,0.359407527597902
Afghanistan,large_city,02_05,2065,0.3485448237541532
Afghanistan,large_city,02_05,2070,0.3382604036272503
Afghanistan,large_city,02_05,2075,0.32860461482740844
Afghanistan,large_city,02_05,2080,0.31955297311731135
Afghanistan,large_city,02_05,2085,0.3111065835353673
Afghanistan,large_city,02_05,2090,0.3033596002095537
Afghanistan,large_city,02_05,2095,0.2963095546518573
Afghanistan,large_city,02_05,2100,0.2898885153145074
Afghanistan,large_city,06_10,2011,0.287162738207747
Afghanistan,large_city,06_10,2012,0.2843902399668373
Afghanistan,large_city,06_10,2013,0.28369077257046676
Afghanistan,large_city,06_10,2014,0.28403553130173603
Afghanistan,large_city,06_10,2015,0.28461616214144997
Afghanistan,large_city,06_10,2016,0.2847449116184536
Afghanistan,large_city,06_10,2017,0.28482662599750197
Afghanistan,large_city,06_10,2018,0.28542940222675534
Afghanistan,large_city,06_10,2019,0.2851016421467778
Afghanistan,large_city,06_10,2020,0.28703052957253844
Afghanistan,large_city,06_10,2025,0.28543418952681887
Afghanistan,large_city,06_10,2030,0.2793439035147121
Afghanistan,large_city,06_10,2035,0.2722733105284942
Afghanistan,large_city,06_10,2040,0.2646043916560157
Afghanistan,large_city,06_10,2045,0.2566927515083268
Afghanistan,large_city,06_10,2050,0.2487964903032605
Afghanistan,large_city,06_10,2055,0.24108077115137344
Afghanistan,large_city,06_10,2060,0.23365674974744163
Afghanistan,large_city,06_10,2065,0.2265947271722244
Afghanistan,large_city,06_10,2070,0.21990865636021362
Afghanistan,large_city,06_10,2075,0.21363126912156088
Afghanistan,large_city,06_10,2080,0.20774664785056218
Afghanistan,large_city,06_10,2085,0.20225551095087635
Afghanistan,large_city,06_10,2090,0.19721906957093294
Afghanistan,large_city,06_10,2095,0.1926357189060418
Afghanistan,large_city,06_10,2100,0.18846129553880453
Afghanistan,large_city,11_20,2011,0.0531984546790542
Afghanistan,large_city,11_20,2012,0.05268483434329153
Afghanistan,large_city,11_20,2013,0.05255525421455499
Afghanistan,large_city,11_20,2014,0.05261912263932035
Afghanistan,large_city,11_20,2015,0.052726687651426615
Afghanistan,large_city,11_20,2016,0.05275053919031386
Afghanistan,large_city,11_20,2017,0.052765677222210206
Afghanistan,large_city,11_20,2018,0.05287734478783408
Afghanistan,large_city,11_20,2019,0.052816625455412644
Afghanistan,large_city,11_20,2020,0.05317396231234876
Afghanistan,large_city,11_20,2025,0.052878231661134756
Afghanistan,large_city,11_20,2030,0.05174997314674789
Afghanistan,large_city,11_20,2035,0.050440107448715604
Afghanistan,large_city,11_20,2040,0.049019398635235266
Afghanistan,large_city,11_20,2045,0.04755372438912427
Afghanistan,large_city,11_20,2050,0.04609089917554173
Afghanistan,large_city,11_20,2055,0.044661520356479814
Afghanistan,large_city,11_20,2060,0.043286180127248296
Afghanistan,large_city,11_20,2065,0.04197790214433548
Afghanistan,large_city,11_20,2070,0.04073927126452968
Afghanistan,large_city,11_20,2075,0.03957635123318235
Afghanistan,large_city,11_20,2080,0.03848619322750772
Afghanistan,large_city,11_20,2085,0.03746893033567986
Afghanistan,large_city,11_20,2090,0.036535902254923786
Afghanistan,large_city,11_20,2095,0.035686811686467
Afghanistan,large_city,11_20,2100,0.0349134771177163
Afghanistan,large_city,21_30,2011,0.126017818840264
Afghanistan,large_city,21_30,2012,0.12480114225040244
Afghanistan,large_city,21_30,2013,0.12449418962768184
Afghanistan,large_city,21_30,2014,0.12464548273629282
Afghanistan,large_city,21_30,2015,0.12490028540473377
Afghanistan,large_city,21_30,2016,0.1249567855216016
Afghanistan,large_city,21_30,2017,0.12499264486700214
Afghanistan,large_city,21_30,2018,0.1252571657659647
Afghanistan,large_city,21_30,2019,0.12511333230539995
Afghanistan,large_city,21_30,2020,0.125959800714567
Afghanistan,large_city,21_30,2025,0.12525926661343506
Afghanistan,large_city,21_30,2030,0.12258661986215695
Afghanistan,large_city,21_30,2035,0.11948377751014594
Afghanistan,large_city,21_30,2040,0.11611836723719636
Afghanistan,large_city,21_30,2045,0.11264644173222528
Afghanistan,large_city,21_30,2050,0.10918126508616763
Afghanistan,large_city,21_30,2055,0.10579531708896807
Afghanistan,large_city,21_30,2060,0.10253737704359181
Afghanistan,large_city,21_30,2065,0.09943829571053335
Afghanistan,large_city,21_30,2070,0.09650419616266094
Afghanistan,large_city,21_30,2075,0.0937494423503525
Afghanistan,large_city,21_30,2080,0.09116704902905817
Afghanistan,large_city,21_30,2085,0.08875733146134544
Afghanistan,large_city,21_30,2090,0.08654715140324137
Afghanistan,large_city,21_30,2095,0.08453580460604027
Afghanistan,large_city,21_30,2100,0.0827039104997983
Afghanistan,large_city,31_50,2011,0.0
Afghanistan,large_city,31_50,2012,0.0
Afghanistan,large_city,31_50,2013,0.0
Afghanistan,large_city,31_50,2014,0.0
Afghanistan,large_city,31_50,2015,0.0
Afghanistan,large_city,31_50,2016,0.0
Afghanistan,large_city,31_50,2017,0.0
Afghanistan,large_city,31_50,2018,0.0
Afghanistan,large_city,31_50,2019,0.0
Afghanistan,large_city,31_50,2020,0.0
Afghanistan,large_city,31_50,2025,0.0
Afghanistan,large_city,31_50,2030,0.0
Afghanistan,large_city,31_50,2035,0.0
Afghanistan,large_city,31_50,2040,0.0
Afghanistan,large_city,31_50,2045,0.0
Afghanistan,large_city,31_50,2050,0.0
Afghanistan,large_city,31_50,2055,0.0
Afghanistan,large_city,31_50,2060,0.0
Afghanistan,large_city,31_50,2065,0.0
Afghanistan,large_city,31_50,2070,0.0
Afghanistan,large_city,31_50,2075,0.0
Afghanistan,large_city,31_50,2080,0.0
Afghanistan,large_city,31_50,2085,0.0
Afghanistan,large_city,31_50,2090,0.0
Afghanistan,large_city,31_50,2095,0.0
Afghanistan,large_city,31_50,2100,0.0
Afghanistan,large_city,51+,2011,0.0
Afghanistan,large_city,51+,2012,0.0
Afghanistan,large_city,51+,2013,0.0
Afghanistan,large_city,51+,2014,0.0
Afghanistan,large_city,51+,2015,0.0
Afghanistan,large_city,51+,2016,0.0
Afghanistan,large_city,51+,2017,0.0
Afghanistan,large_city,51+,2018,0.0
Afghanistan,large_city,51+,2019,0.0
Afghanistan,large_city,51+,2020,0.0
Afghanistan,large_city,51+,2025,0.0
Afghanistan,large_city,51+,2030,0.0
Afghanistan,large_city,51+,2035,0.0
Afghanistan,large_city,51+,2040,0.0
Afghanistan,large_city,51+,2045,0.0
Afghanistan,large_city,51+,2050,0.0
Afghanistan,large_city,51+,2055,0.0
Afghanistan,large_city,51+,2060,0.0
Afghanistan,large_city,51+,2065,0.0
Afghanistan,large_city,51+,2070,0.0
Afghanistan,large_city,51+,2075,0.0
Afghanistan,large_city,51+,2080,0.0
Afghanistan,large_city,51+,2085,0.0
Afghanistan,large_city,51+,2090,0.0
Afghanistan,large_city,51+,2095,0.0
Afghanistan,large_city,51+,2100,0.0
Afghanistan,city,No_travel,2011,0.0
Afghanistan,city,No_travel,2012,0.0
Afghanistan,city,No_travel,2013,0.0
Afghanistan,city,No_travel,2014,0.0
Afghanistan,city,No_travel,2015,0.0
Afghanistan,city,No_travel,2016,0.0
Afghanistan,city,No_travel,2017,0.0
Afghanistan,city,No_travel,2018,0.0
Afghanistan,city,No_travel,2019,0.0
Afghanistan,city,No_travel,2020,0.0
Afghanistan,city,No_travel,2025,0.0
Afghanistan,city,No_travel,2030,0.0
Afghanistan,city,No_travel,2035,0.0
Afghanistan,city,No_travel,2040,0.0
Afghanistan,city,No_travel,2045,0.0
Afghanistan,city,No_travel,2050,0.0
Afghanistan,city,No_travel,2055,0.0
Afghanistan,city,No_travel,2060,0.0
Afghanistan,city,No_travel,2065,0.0
Afghanistan,city,No_travel,2070,0.0
Afghanistan,city,No_travel,2075,0.0
Afghanistan,city,No_travel,2080,0.0
Afghanistan,city,No_travel,2085,0.0
Afghanistan,city,No_travel,2090,0.0
Afghanistan,city,No_travel,2095,0.0
Afghanistan,city,No_travel,2100,0.0
Afghanistan,city,00_01,2011,0.784266131199457
Afghanistan,city,00_01,2012,0.7766942000961169
Afghanistan,city,00_01,2013,0.7747838944893538
Afghanistan,city,00_01,2014,0.7757254602302898
Afghanistan,city,00_01,2015,0.7773112129820556
Afghanistan,city,00_01,2016,0.7776628388749337
Afghanistan,city,00_01,2017,0.7778860078707427
Afghanistan,city,00_01,2018,0.7795322415856251
Afghanistan,city,00_01,2019,0.7786371006230827
Afghanistan,city,00_01,2020,0.783905058048068
Afghanistan,city,00_01,2025,0.7795453161137591
Afghanistan,city,00_01,2030,0.7629122213103601
